Autor	Género	Total de Artículos
ANDAUR, RODRIGO	Hombre	10
VILLANUEVA, FRANCISCO	Hombre	2
RAMIREZ, HORACIO	Hombre	1
YRARRAZAVAL, SEBASTIAN	Hombre	3
SABALL, AMAPOLA	-	1
CORREA, CLARA	Mujer	1
SANCHEZ-MENESES, MARIANELA	Mujer	9
FARHANG, MARYAM	Mujer	1
BARRETO, GEORGE	Hombre	2
SEGUEL, ANDRES G.	Hombre	4
CEA-NETTIG, XIMENA	Mujer	22
GONZALEZ, INGRID	Mujer	2
QUINTEROS CACERES, MARIA ELISA	Mujer	6
ROVEGNO, MAXIMILIANO	Hombre	1
RUSSELL-GUZMAN, JAVIER	Hombre	2
DIAZ, EDUARDO	Hombre	7
LUCERO-MONDACA, BORIS ANDRES	Hombre	5
FUENTES, FRANCISCO F.	Hombre	1
QUESILLE-VILLALOBOS, ANA	Mujer	5
LAGOS-SUSAETA, FRANCISCO	Hombre	1
GE, JIXING	-	11
CESPEDES, SANDRA	Mujer	70
SANTIBANEZ OSSA, FERNANDA	Mujer	1
FERRANDO, FRANCISCO	Hombre	1
CRUZ, JULIO	Hombre	2
FILIPPI, JORGE	Hombre	1
MELLADO, CARLOS	Hombre	2
VANEGAS, JAIRO	Hombre	4
LEPPE, JAIME	Hombre	2
ZAVAGNO, A.	Mujer	1
RAMOS, CAROLINA	Mujer	1
DAUBE, ELIZABETH	Mujer	1
PINTO, V. A.	Hombre	2
CONTRERAS-REYES, EDUARDO	Hombre	64
MAKSYMOWICZ, ANDREI	Hombre	35
QUITRAL, VILMA	Mujer	16
RAMIREZ, J.	Hombre	3
TORRICO-BAZOBERRY, D.	Hombre	6
TORO-CAMPOS, ROSARIO	Hombre	4
GONZALEZ, SANDRA	Mujer	5
LOPEZ-STEWART, PATRICIA	Mujer	2
LARA-PENALOZA, HERNAN ENRIQUE	Hombre	50
MAGNI-DIAZ, CARLOS R.	Hombre	1
ISRAEL, LEA	-	1
CABRERA HERNANDEZ, FRANCISCO J.	Hombre	1
GONZALEZ, FELIPE	Hombre	1
YANEZ-LAGOS, LIDIA	Mujer	1
VILLALOBOS, CRISTOBAL	Hombre	3
MARINEZ-SANCHEZ, CESAR	Hombre	1
MATUS-SEPULVEDA, TERESA	Mujer	7
MIRANDA-JANA, CHRISTIAN	Hombre	11
VARELA, DIEGO	Hombre	2
ESTRADA, MANUEL	Hombre	1
ARAYA, IGNACIO	Hombre	22
BERTRANG, GESA H-M	Mujer	5
BARRIGA, E.	-	1
BUSCHER, JAMIE T.	Mujer	6
COELLO, M.	-	1
CORREA-BURROWS, P.	Mujer	73
MONTECINOS-GULA, ALDO MANUEL	Hombre	1
HEREDIA-MOYA, JORGE	Hombre	1
BONATICI, G.	-	1
ESCUDERO, D.	Hombre	1
PARRA, P.	Mujer	4
MADONES, DIEGO	Hombre	2
PIZARRO, KHARLA	-	1
OTERO, R.	Hombre	47
PASCUAL, RODRIGO	Hombre	18
OBANDO, BENJAMIN	Hombre	1
MERA-ADASME, RAUL	Hombre	66
GONZALEZ-TEUBER, VICENTE	Hombre	2
ACUNA, GUILLERMO	Hombre	1
NAVARRO, CARLOS F.	Hombre	3
VALDEVENITO, JUAN PABLO	Hombre	7
MARQUEZ, RENNY	Mujer	4
ALIAGA, JUAN	Hombre	7
RUTLLANT, J. A.	Hombre	37
CALDERON, ARIEL A.	Hombre	1
UGALDE, JOAKIN C.	-	2
ORELLANA, L. F.	Hombre	6
GIRI, SANTANAB	-	5
MORALES, CAMILA	Mujer	4
MARTINEZ-OLGUIN, MATIAS FERNANDO	Hombre	17
PEREZ MEJIAS, PAULINA	Mujer	2
GODOY, MARIA INES	Mujer	7
CARDEMIL, JOSE	Hombre	47
IBARRA, MERCEDES	Mujer	1
SOTO, GONZALO	Hombre	1
MOSER, FRANCISCO	Hombre	1
ARANEDA RIQUELME, JOSE	Hombre	1
AGUILA-TORRES, PATRICIA	Mujer	1
VILA MUGA, WALDO CLAUDIO	Hombre	1
ACEVEDO LOPEZ, JAVIERA	Mujer	1
CARRAHA MOLINA, JUAN IGNACIO	Hombre	1
HINER, HILLARY	Mujer	1
CARLOS GARRIDO, JUAN	Hombre	1
MARTINEZ-PEREZ, RAFAEL	Hombre	4
CASTILLO, VALENTINA	Mujer	1
GONZALEZ, GLORIA	Mujer	1
MENDEZ, PILAR	Mujer	1
SILVA, ANDRES	Hombre	2
DAVIS, SERGIO	Hombre	25
CID, P.	-	1
UGARTE, FRANCISCO	Hombre	1
MORALES, CRISTINA	Mujer	1
ASTUDILLO, WILLIAMS	-	2
MORAWIETZ, LILIANA	Mujer	1
CABALLERO, GABRIELA	Mujer	6
CASTRO-LATORRE, PABLO	Hombre	4
ANTONIA, FERNANDEZ	-	1
MARTINEZ-DIAZ, PABLO ALBERTO	Hombre	23
MARIN, RIGOBERTO	Hombre	4
SAA, CAMILA	Mujer	1
CONGIU, E.	Hombre	35
DE LA MAZA, LUCAS	Hombre	1
