Autor	Género	Total de Artículos
TAPIA, JUAN	Hombre	4
FARIAS, LAURA	Mujer	6
NOVIK, VICTORIA	Mujer	7
BRAVO-TORRES, SOFIA	Mujer	4
GONZALEZ-AGUEERO, MAURICIO ALFREDO	Hombre	1
BACHO, M.	Hombre	4
GATICA, SEBASTIAN	Hombre	19
PICARTE, BARBARA	Mujer	1
LOSADA, FERNANDO	Hombre	1
MUNOZ-GOMEZ, MARCIA ALEJANDRA	Mujer	4
RIVERA-ACUNA, GONZALO ALEJANDRO	Hombre	1
HENRIQUEZ-OLGUIN, CARLOS	Hombre	2
FIERRO-MONDACA, OCTAVIO ARIEL	Hombre	1
ORTEGA, DANIELA E.	Mujer	1
SBORDONE, L.	Hombre	1
MORBIDELLI, L.	Hombre	1
YANEZ, VICTOR	Hombre	1
GAIRIN, JOAQUIN	Hombre	1
GONZALEZ-BILLAULT, CHRISTIAN	Hombre	9
ASSAR, RODRIGO	Hombre	2
CASTILLO-ALLENDES, ADRIAN	Hombre	1
CASTILLO-MARTINEZ, JAVIERA PAZ	Mujer	1
REYES-LILLO, S. E.	Hombre	19
LAGOS, CARLOS	Hombre	1
CERRO, ROBERTO	Hombre	1
LLACH FERNANDEZ, L.	Mujer	1
SANCHEZ-SEGURA, XIMENA DEL CARMEN	Mujer	1
JEREZ, D. A.	-	1
CARVAJAL, F.	Hombre	1
CHIJANI, M.	-	4
RAVANAL, MARIA-CRISTINA	Mujer	20
AGUIRRE, CAMILA	Mujer	4
DIAZ-BARRIENTOS, SAMUEL	Hombre	1
MONTIEL-GONZALEZ, SERGIO	Hombre	1
RIVEROS-VALDES, ANDRES	Hombre	1
MORALES, VERONICA	Mujer	2
CONSTANDIL, LUIS	Hombre	1
ESPINOZA, KARINA	Mujer	1
RUIZ-TAGLE, CINTHYA	Mujer	1
GARCIA-RODRIGUEZ, FRANCISCO J.	Hombre	1
CHAPARRO-PADILLA, ALEJANDRA PILAR	Mujer	1
FIERRO, CAMILA	Mujer	6
COMER, J.	Hombre	4
GUAJARDO-LEIVA, SERGIO	Hombre	1
INESTROSA-IZURIETA, M. J.	Mujer	2
MORENO-MARTINEZ, JOSE ALBERTO	Hombre	29
CALDERON-ROMERO, PAULINA	Mujer	5
REYES-RAMIREZ, RODRIGO	Hombre	8
MILANO-CESPEDES, MAURO	Hombre	1
