Autor	Género	Total de Artículos
FERNANDEZ DONOSO, JOSE	Hombre	2
MACINTYRE, A. M.	-	2
PEDRERO, V	Hombre	16
ARANGO-RODRIGUEZ, MARTHA LIGIA	Mujer	9
OLGUIN-VELOSO, PABLO IGNACIO	Hombre	2
TRONCOSO-VALVERDE, CRISTIAN	Hombre	2
RIFO, SERGIO	Hombre	1
ARAYA-ALVAREZ, RAQUEL	Mujer	1
EZQUER, MARCELO E.	Hombre	22
GUERRA, MASSIEL	-	1
YAMAMOTO C, MASAMI	Mujer	1
ASTUDILLO D, JULIO	Hombre	1
PEDRAZA S, DANIEL	Hombre	1
FLEIDERMAN D, JOSE	Hombre	1
HIDALGO, GUILLERMO	Hombre	1
GONZALEZ, MARCELO	Hombre	1
YAMAMOTO CORTEZ, MASAMI	Mujer	1
REYES, GABRIEL	Hombre	13
REY-JURADO, EMMA	Mujer	8
SZMULEWICZ, TITA	Mujer	1
ALVAREZ-RUF, JOEL	Hombre	5
VELA, OMAR	Hombre	2
FERNANDEZ VALBUENA, PILAR	Mujer	1
LARROULET, CRISTIAN	Hombre	3
ALDONEY, DANIELA	Mujer	15
CARRILLO, JORGE	Hombre	4
ROTHE, CAMILLA	Mujer	1
MIRANDA, S.	Hombre	4
MARMOLEJO, J. I.	Hombre	1
UMANA, A.	-	1
