Autor	Género	Total de Artículos
RODRIGUEZ-NUNEZ, A.	Hombre	11
ARAYA, NELIDA	-	1
HAUYON, RENE A.	Hombre	14
DE VALLE, M. A.	-	1
BRICENO, ERIKA	Mujer	6
MOREIRA-MUNOZ, ANDRES	Hombre	17
SALAZAR, ALEJANDRO	Hombre	19
ACUNA-CARMONA, EDUARDO	Hombre	1
PEREZ-VALENZUELA, E.	Hombre	3
CASTILLO-FAUNDEZ, R.	-	1
ALVAREZ-VALENZUELA, KARIN PAMELA	Mujer	2
GRUMANN, ANDRES	Hombre	1
LABARCA, JOSE TOMAS	Hombre	1
LONG, GEORGINA, V	Mujer	1
GUZMAN, V	Mujer	64
BOTNAR, R. M.	-	2
BALDANZI, S.	Mujer	7
MUNOZ, CAROLINA	Mujer	7
RUIZ-TAGLE, JAVIER	Hombre	19
BUNSTER, TOMAS	Hombre	1
PREISS, YUDITH	-	2
HERRERA-CAMUS, RODRIGO	Hombre	2
QUINTEROS, ALVARO	Hombre	1
JOSE PERALTA-SCHOLZ, MARIA	Mujer	1
JOGLAR, C.	Mujer	3
CABELLO, VALERIA M.	Mujer	15
NUNEZ-VIVANCO, GABRIEL	Hombre	6
PEREIRA-CLAREN, ANDRES	Hombre	1
PENA, MANUEL	Hombre	1
IBACETA, MAXIMILIANO	Hombre	1
REUTTER-DE LA MAZA, JUAN LORENZO	Hombre	50
VELASQUEZ, L.	Hombre	1
GAUNE, RAFAEL	Hombre	22
RUIZ-TAGLE, JAVIER	Hombre	1
LE FOULON MORAN, CARMEN	Mujer	1
CASTRO-OLIVARES, CAMILA	Mujer	1
COTTIN, G.	Mujer	60
SOTO, VALERIA	Mujer	3
MEZA-ARRIAGADA, FRANCISCO	Hombre	1
INES BARRA, MARIA	Mujer	1
CALZADILLA ALBORNOZ, SORAYA	Mujer	1
ACUNA, STEPHANIE	Mujer	4
VALDEBENITO, ABEL	Hombre	4
BERNAL, PATRICIO	Hombre	2
ACEVEDO, ALDEMAR	-	1
ALMUNA, ROCIO	Mujer	5
CUEVAS, ELFEGO	-	1
BARRERA, DANIELA P.	Mujer	3
ESTRADA-APABLAZA, LISBELL DIANNE	-	12
ARAB, JUAN P.	Hombre	191
ROSCHZTTARDTZ, HANNETZ	-	17
GARRIDO ROJAS, LUSMENIA	-	1
SOLAR, ABRAHAM	Hombre	5
BELTRAN, MARCELO	Hombre	1
VERA, NORHA	-	1
MCCRONE, PAUL	Hombre	1
BURBULIS, IAN	Hombre	1
CUELLAR-FRITIS, MAURICIO	Hombre	1
FLORENZANO, FERNANDO	Hombre	6
FARIAS, MIGUEL	Hombre	1
VALENZUELA, LORETO M.	Mujer	24
MUNOZ-SCHUFFENEGGER, PABLO	Hombre	8
DEL-VAL, EK	-	1
LOPEZ-CARABALLO, CARLOS H.	Hombre	8
CERDA-OPAZO, PAULINA	Mujer	1
ROSKOVEC, B.	Hombre	7
LOPEZ, MATIAS	Hombre	4
