Autor	Género	Total de Artículos
RAMIREZ, DIEGO	Hombre	2
TAPIA, JORGE	Hombre	3
MUNIZAG, JUAN	Hombre	1
LAFARGA, FABIOLA	Mujer	13
ZAPATA, P.	Hombre	2
RODRIGUEZ, FERNANDA	Mujer	2
VIDAL, GLADYS	Mujer	146
AHUMADA-RUDOLPH, RAMON	Hombre	10
OERDER, VERA	Mujer	8
MUNOZ LABRANA, CARLOS	Hombre	2
BOZKURT, D.	Mujer	7
GUERRA, MARICARMEN	-	4
PEGORETTI, HECTOR JESUS	Hombre	1
HERLITZ-CIFUENTES, HERBERT	Hombre	1
VEJAR, CAMILA	Mujer	1
