Autor	Género	Total de Artículos
MARTINEZ-GUTIERREZ, MARIA	Mujer	1
SILVA-AGUAYO, GONZALO IVAN	Hombre	2
DONOSO-HIRIART, PABLO JORGE	Hombre	2
CARCAMO R, GUILLERMO	Hombre	1
FLORES-KOSSACK, CAMILA	Mujer	1
ZAMORANO-PARRAGUEZ, JOSE ALEJANDRO	Hombre	3
CARRENO-ABARZUA, ERIKO	Mujer	12
RODRIGUEZ-BERAUD, MARIO MARCELO	Hombre	7
VALENZUELA-BRAVO, MARCELA ANDREA	Mujer	3
ETCHARREN, PABLO	Hombre	2
SOTO-CERDA, BRAULIO JORGE	Hombre	8
MIERES-CHACALTANA, MANUEL SANTIAGO	Hombre	16
ORDENES DELGADO, MATHIAS	Hombre	7
ORELLANA, PAOLA	Mujer	8
GUERRA, GUILLERMO	Hombre	2
ESCOBAR-CORTES, BIBI	Mujer	2
GALLEGOS, PATRICIA C.	Mujer	1
PETIT BREUILH-SEPULVEDA, XIMENA PILAR	Mujer	1
VERGARA FERNANDEZ, ALBERTO OCTAVIO	Hombre	11
CORTES, SAMUEL	Hombre	1
LATSAGUE VIDAL, MIRTHA INES	Mujer	20
TONEATTI, MARCELO J.	Hombre	7
BRIESMASTER-PAREDES, JUDITH	Mujer	1
CANIO LLANQUINAO, MARGARITA	Mujer	2
ZAVALA CEPEDA, JOSE MANUEL	Hombre	6
CIFUENTES-CID, HILDA	Mujer	1
RIVAS, HERNAN	-	1
CHIHUAILAF-VIVANCO, RICARDO HUGO	Hombre	15
GONZALEZ-BARRA, NOEMIT	-	1
ARELLANO, ALEJANDRO	Hombre	1
FREDERICKSEN-BUSTOS, CECILIA ARACELLY	Mujer	1
KOCH, R.	-	1
BARBERENA, RAMIRO	Hombre	7
SAN MARTIN-DAVISON, J.	Mujer	4
FIGUEROA-HERNANDEZ, DAVID	Hombre	9
DE LA HARPE, CHRISTIAN	Hombre	3
SANCHEZ, RUBEN R.	Hombre	2
LLORO, CARLOS	Hombre	1
